app.freerouting.autoroute.BatchAutorouter	curr_to_corner	currToCorner
app.freerouting.autoroute.BatchAutorouter	curr_distance	currDistance
app.freerouting.autoroute.BatchAutorouter	nearest_point	nearestPoint
app.freerouting.autoroute.BatchAutorouter	first_corner	firstCorner
app.freerouting.autoroute.BatchAutorouter	last_corner	lastCorner
app.freerouting.autoroute.BatchAutorouter	distance_to_first	distanceToFirst
app.freerouting.autoroute.BatchAutorouter	distance_to_last	distanceToLast
app.freerouting.autoroute.BatchAutorouter	segment_start	segmentStart
app.freerouting.autoroute.BatchAutorouter	segment_end	segmentEnd
app.freerouting.autoroute.BatchAutorouter	first_trace_start	firstTraceStart
app.freerouting.autoroute.BatchAutorouter	first_trace_end	firstTraceEnd
app.freerouting.autoroute.BatchAutorouter	second_trace_start	secondTraceStart
app.freerouting.autoroute.BatchAutorouter	second_trace_end	secondTraceEnd
app.freerouting.autoroute.BatchAutorouter	first_segment_start	firstSegmentStart
app.freerouting.autoroute.BatchAutorouter	first_segment_end	firstSegmentEnd
app.freerouting.autoroute.BatchAutorouter	first_segment	firstSegment
app.freerouting.autoroute.BatchAutorouter	second_segment_start	secondSegmentStart
app.freerouting.autoroute.BatchAutorouter	second_segment_end	secondSegmentEnd
app.freerouting.autoroute.BatchAutorouter	second_segment	secondSegment
app.freerouting.autoroute.BatchAutorouter	point_on_first	pointOnFirst
app.freerouting.autoroute.BatchAutorouter	point_on_second	pointOnSecond
app.freerouting.autoroute.BatchAutorouter	dist_to_start	distToStart
app.freerouting.autoroute.BatchAutorouter	dist_to_end	distToEnd
app.freerouting.autoroute.BatchAutorouter	net_no	netNo
app.freerouting.autoroute.BatchAutorouter	from_point	fromPoint
app.freerouting.autoroute.BatchAutorouter	to_point	toPoint
app.freerouting.autoroute.BatchAutorouterThread	remove_unconnected_vias	removeUnconnectedVias
app.freerouting.autoroute.BatchAutorouterThread	trace_cost_arr	traceCostArr
app.freerouting.autoroute.BatchAutorouterThread	retain_autoroute_database	retainAutorouteDatabase
app.freerouting.autoroute.BatchAutorouterThread	start_ripup_costs	startRipupCosts
